NODE,SUB_NODE,term,description,term_source,source_ref,  source_url,knowledge_links_URL,knowledge_links_Label,Synonyme,Synonyme_2
,,paradoxical sleep time,"any measurable or observable characteristic related to the incidence or duration of the sleep stage in which dreams occur and the body undergoes marked changes including rapid eye movement, loss of reflexes, and increased pulse rate and brain activity",EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0000453,,,,
,,parasitic infestation response trait,any measurable or observable characteristic related to the ability of an animal to react to parasitic infestation ,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0001571,,,,
,,parasympathetic nervous system physiology,"any measurable characteristic related to the function of the craniosacral portion of the autonomic nervous system that serves to slow the heart rate, increase the intestinal and gland activity, and relax the sphincter muscles. ",EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0000538,,,,
,,parent-offspring interaction ,any measurable or observable characteristic related to the social interaction between mother/father and offspring  ,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0000885,,,,
,,parent-young proximity,any measurable or observable characteristic related to the spatial proximity between the mother/father and offspring,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0000888,,,,
,,parental behavior,any measurable or observable characteristic related to the behavior of parent towards offspring,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0000399,https://en.wikipedia.org/wiki/Parental_care,wikipedia,parental behaviour,
,,parturient behavior,"any measurable or observable characteristic related to the behavior of a female to give birth to youngs, or to lay or to spawn",EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0000877,,,calving behavior,
,,parturition,any measurable characteristic related to the process of labor and delivery in female animals,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0000443,https://en.wikipedia.org/wiki/Birth,wikipedia,Birth,
,,parturition duration,any measurable or observable characteristic related to the duration of parturition or hatching from the first birth or first egg (or oocyte) to the placenta delivery or the last spawned egg (or oocyte),EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0001788,,,spawning duration,
,,parturition period,period (day/month) during which female animals give birth (in relation to their natural sexual season),EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0002186,,,,
,,parturition rate,any measurable or observable characteristic related to the ability of a female to give birth after mating or insemination,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0001043,,,birth rate,
,,paternal behavior,any measurable or observable characteristic related to response of a male towards offspring,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0001786,,,parental behaviour,
,,penile erection function,any measurable characteristic related to the ability to achieve a rigid and elevated state of the penis when the erectile tissue becomes filled with blood,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0000356,,,penile erectile function,
,,penis morphology,"any measurable or observable characteristic related to the shape, structure, or color of the organ of copulation and urination in the male",EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0000516,,,,
,,penis size,characteristic related to the physical dimensions of the organ of copulation and urination in the male,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0000477,https://en.wikipedia.org/wiki/Human_penis_size,wikipedia,,
,,perineum morphology,"any measurable or observable characteristic related to the shape, structure or color of the area between the genital organs and the anus that lies beneath the pelvic diaphragm",EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0000455,,,,
,,period of sperm excretion,period during which the testicular sperm is excreted in the spermiduct or vas deferens,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0001020,,,fish spermiation,
,,period of spontaneous ovulatory activity,period (day/month) during which the animal spontaneously ovulates,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0000986,,,laying period,
,,perivitelline membrane morphology,"any measurable or observable characteristic related to the shape, structure, or color of the acellular membrane that surrounds the ovulated oocyte, secreted by the granulosa cells, mainly composed of the inner and of the outer perivitelline membrane",EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0000974,,,egg membrane,
,,phenylalanine requirement,"the amount of phenolalanine (CHEBI:28044) required for a specific purpose : a weight gain, a milk yield, etc",EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0001613,,,Phe requirement,
,,phosphorus requirement,"the amount of phosphorus (CHEBI:28659) required for a specific purpose : a weight gain, a milk yield, etc...",EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0001619,,,Requirement for phosphorus,
,,physical environmental investigation,any measurable or observable characteristic related to the investigation of the physical environment trough sensorial paths,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0000845,,,,
,,piloerection reflex,any measurable or observable characteristic related to the involuntary bristling of hairs in response to a stimulus,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0000860,,,,
,,pituitary gland physiology,"any measurable characteristic related to the function of or processes in the unpaired compound gland suspended from the base of the hypothalamus by a short extension of the infundibulum, the infundibular or pituitary stalk, which secretes somatotropins, p",EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0000534,,,,
,,pituitary secretion,any measurable characteristic related to the ability of the pituitary to release its hormone products,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0000378,,,,
,,play behavior,any measurable or observable characteristic related to the ability to develop playful activities individually or in interaction with conspecifics,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0000812,,,,
,,post natal growth rate,rate of change in body size and weight after birth or hatching,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0000377,,,post hatching growth rate,
,,posture,"any measurable or observable characteristic related to the position of the limbs, fins or carriage of the body",EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0000370,https://en.wikipedia.org/wiki/Posture,wikipedia,,
,,PP vitamin requirement,"any measurable characteristic related to the requirement in niacine (nicotinic acid, CHEBI:15940) and its amide (nicotinamide, CHEBI:17154)",EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0002173,,,requirement for PP vitamin,
,,preening,any measurable or observable characteristic related to keep and maintain clean its own feather,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0000823,https://en.wikipedia.org/wiki/Preening,wikipedia,self-grooming,
,,pregnancy rate,any measurable or observable characteristic related to the ability of female to bear a conceptus after mating or insemination,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0001040,https://en.wikipedia.org/wiki/Pregnancy_rate,wikipedia,,
,,prehension,any measure or observable characteristic related to the manner of introducing the feed into the mouth,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0002150,https://en.wikipedia.org/wiki/Prehensility,wikipedia,,
,,preovulatory follicle number,number of ovarian structure containing an oocyte at its last stage of growth characterised in mammals by the formation a cavity (antrum) filled with follicular fluid and in birds by the accumulation of vitellus,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0000430,,,graafian follicle number,
,,primary sex determination,any measurable or observable characteristic related to the development of the organs and structures involved in reproduction,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0000404,,,,
,,primordial follicle formation Â°Â°Â°,characteristic related to the process of primordial follicle formation which establish the reserve of the female germ cells,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0002248,,,,
,,progesterone secretion,release of progesterone (CHEBI:17026),EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0001047,,,,
,,prolactin level,to the ability to secrete an amount of prolactin in a body fluid or tissue any measurable characteristic related to the concentration or amount of prolactin  in a body fluid or tissue that stimulates milk secretion,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0000496,,,Prl secretion,
,,proliferation of spermatogonia,any measurable characteristic related to the process by which the spermatogonial stem cells multiply,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0000432,,,,
,,pronuclei formation,any measurable characteristic related to the process of formation of the female and male pronuclei after penetration of the spermatozoa in the mature oocyte,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0002292,,,,
,,pronuclei fusion,any measurable characteristic related to the process of fusion of the male and female pronuclei,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0002293,,,,
,,proportion of sperm specific flagellum shape,number of spermatozoa with a specific flagellum shape relative to total number of spermatozoa in a given ejaculate,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0001805,,,,
,,proportion of sperm specific head shape,number of spermatozoa with a specific head shape relative to total number of spermatozoa in a given ejaculate,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0001806,,,,
,,prostate gland morphology Â°Â°,"any measurable or observable characteristic related to the shape, structure, or color of the gland in males that lies below the bladder and which secretes the prostatic fluid which contributes to the production of sperm",EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0002276,,,,
,,prostate gland physiology,functions and processes of the firm partly muscular gland at the neck of the urethra producing viscid secretion that is the fluid part of the semen,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0001801,,,,
,,protein efficiency ration,ratio between the wet weight gained of an animal compared to crude protein (CHEBI:36080) consumed,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0002288,,,,
,,protein metabolism,any measurable characteristic related to biochemical processes responsible for the synthesis or the breakdown of proteins by catabolism.,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0001560,https://en.wikipedia.org/wiki/Protein_metabolism,wikipedia,,
,,proteins involved in milk fat synthesis trait,any measurable characteristic related to the content or activity of the proteins involved in milk fat synthesis ,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0000187,,,,
,,proteins involved in milk lactose synthesis trait,any measurable characteristic related to the content or activity of the proteins involved in milk lactose synthesis ,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0000199,,,,
,,proteins involved in milk protein synthesis (activity or content) trait,any measurable characteristic related to the content or activity of the proteins involved in milk protein synthesis ,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0000198,,,,
,,proteins involved in milk synthesis (activity or content) trait,any measurable characteristic related to the content or activity of the proteins involved in milk component synthesis ,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0000186,,,,
,,proventriculus morphology,"any measurable or observable characteristic related to the shape, structure or color of the first muscular and glandular part of the stomach of birds",EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0000564,,,,
,,proventriculus mucosa thickness,the thickness of the proventriculus mucosa,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0000567,,,,
,,proventriculus volume,the three-dimensional area occupied by the proventriculus,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0000565,,,,
,,proventriculus weight,the weight of the proventriculus,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0000566,,,,
,,pseudopregnancy,accumulation of aseptic fluid within the uterus associated to high peripheral concentrations of progesterone due to one or more persistent corpus luteum,EXTERNAL,ATOL,http://opendata.inra.fr/ATOL/ATOL_0001041,https://en.wikipedia.org/wiki/Pseudopregnancy,wikipedia,hydrometra,
